 Platform,ShopName,Reputation,CreateShopTime,Provinces,City,Zone,Brand,PropertiesOne,PropertiesTwo,PropertiesThree,PropertiesFour,PropertiesFive,Title,StoreActivity,Price,PromotionPrice,PenNuitPrice,GuestUintPrice,PeopleNumber,Sale,SalePrice,NumberOfComment,CollectNumber,BabyID,ShopID,UnderTime,BabyLink,Year,Month,UNIXTime,AttributeOne,AttributeTwo,Class,重量(g):,工艺:,形状:,系列:
淘宝,馨雅铺子,心级卖家,2014/12/9,广东,佛山,广东佛山,巧时,卖家未填,450,卖家未填,卖家未填,卖家未填,情人礼品 香港巧时 包邮 年货礼包礼盒礼包批发进口饼干零食 蛋卷,33.33元/500g,30,15,15,19.1,55,70,"1,050",60,120,43071565368,115715728,2015/1/23 10:25,点击查看,2014,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1421979900000&starts=1421375100000&item_id=43071565368&user_tag=269488128&old_quantity=955&zhichong=true&sold_total_num=16&seller_num_id=2257118257&dk=0&title=%C7%E9%C8%CB%C0%F1%C6%B7+%CF%E3%B8%DB%C7%C9%CA%B1+%B0%FC%D3%CA+%C4%EA%BB%F5%C0%F1%B0%FC%C0%F1%BA%D0%C0%F1%B0%FC%C5%FA%B7%A2%BD%F8%BF%DA%B1%FD%B8%C9%C1%E3%CA%B3+%B5%B0%BE%ED&sbn=6f93989c1c43ae8d435bf338b591ce5d&isTKA=false&msc=1,品牌: 巧时,生产许可证编号:442024012364==产品标准号:==厂名:中山市格林思食品有限公司==厂址:中山市小榄镇菊城大道东39号城建工业村3号厂房三楼==厂家联系方式:15913127591==配料表:鸡蛋 面粉 糖浆等==储藏方法:密封保存==保质期:180==食品添加剂:无==包装方式: 包装==品牌: 巧时==糕点种类: 蛋卷==重量(g): 450==口味: 甜味==是否含糖: 含糖==产地: 中国大陆==省份: 广东省==城市: 中山市==,,,,,
淘宝,揭西拉登,金牌卖家,2008/8/9,广东,广州,广东广州,LION,卖家未填,112,卖家未填,卖家未填,水果糖,日本进口 狮王lion狮子碳水糖可乐汽水味8味112g(120)年货喜糖果,62.50元/500g,14,,14,38.9,27,75,"1,050",46,457,5853271820,36202350,2015/1/24 12:11,点击查看,2008,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1422072696000&starts=1421467896000&item_id=5853271820&user_tag=475639824&old_quantity=200&zhichong=true&sold_total_num=16&seller_num_id=42976212&dk=0&title=%C8%D5%B1%BE%BD%F8%BF%DA+%CA%A8%CD%F5lion%CA%A8%D7%D3%CC%BC%CB%AE%CC%C7%BF%C9%C0%D6%C6%FB%CB%AE%CE%B68%CE%B6112g%28120%29%C4%EA%BB%F5%CF%B2%CC%C7%B9%FB&sbn=57ff570e96da45e6e1cb8777772de00d&isTKA=false&msc=1,品牌: LION,生产许可证编号:==产品标准号:==厂名:果子株式会社1==厂址:东京都文京区小石川1-28-1==厂家联系方式:112-0002==配料表:糖、麦芽糖 浓缩果汁（草莓 提子 苹果 柠檬 香桔 等）油 海藻 香料等等==储藏方法:==保质期:300==食品添加剂:无==产品: 其他/other==包装方式: 包装==包装种类: 袋装==商品条形码: 3912==重量(g): 112==品牌: LION==系列: 水果糖==产地: 日本==,,,,,
淘宝,wsq3501,金牌卖家,2007/3/4,黑龙江,哈尔滨,黑龙江哈尔滨,ROSHEN,卖家未填,250,卖家未填,卖家未填,卖家未填,情人节/年货满包邮俄罗斯进口乌克兰ROSHEN水果夹心硬糖零食250g,25.60元/500g,12.8,,12.8,26.2,40,82,"1,050",58,202,21920656694,34293226,2015/1/23 20:49,点击查看,2007,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1422017358000&starts=1421412558000&item_id=21920656694&user_tag=408506384&old_quantity=700&zhichong=true&sold_total_num=16&seller_num_id=54443064&dk=0&title=%C7%E9%C8%CB%BD%DA%2F%C4%EA%BB%F5%C2%FA%B0%FC%D3%CA%B6%ED%C2%DE%CB%B9%BD%F8%BF%DA%CE%DA%BF%CB%C0%BCROSHEN%CB%AE%B9%FB%BC%D0%D0%C4%D3%B2%CC%C7%C1%E3%CA%B3250g&sbn=aee5cafc9aa3f583ae0931fe4334fa15&isTKA=false&msc=1,品牌: ROSHEN,生产许可证编号:==产品标准号:==厂名:==厂址:==厂家联系方式:==配料表:==储藏方法:==保质期:==食品添加剂:==产品: 喜糖==包装方式: 散装==重量(g): 250==品牌: ROSHEN==产地: 乌克兰==,,,,,
淘宝,毅江南,皇冠卖家,2009/9/24,安徽,宣城,安徽宣城,幸福,卖家未填,300,卖家未填,卖家未填,绿豆糕,安徽特产皖南传统糕点幸福绿豆糕300g 8个独立包装吃 货年货糕点,46.67元/500g,28,13.8,13.8,19.4,54,76,"1,049",82,999,14633427185,59358918,2015/1/22 21:59,点击查看,2009,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1421935174000&starts=1421330374000&item_id=14633427185&user_tag=471420928&old_quantity=996307&zhichong=true&sold_total_num=16&seller_num_id=302103696&dk=0&title=%B0%B2%BB%D5%CC%D8%B2%FA%CD%EE%C4%CF%B4%AB%CD%B3%B8%E2%B5%E3%D0%D2%B8%A3%C2%CC%B6%B9%B8%E2300g+8%B8%F6%B6%C0%C1%A2%B0%FC%D7%B0%B3%D4+%BB%F5%C4%EA%BB%F5%B8%E2%B5%E3&sbn=d69dfa2a5bf9442e1c2b1e8e5a072eeb&isTKA=false&msc=1,品牌: 幸福,生产许可证编号:341824010034==产品标准号:==厂名:宣城市幸福食品厂==厂址:安徽省宣城市济川新村7号==厂家联系方式:13305630564==配料表:綠豆糕等配料==储藏方法:常温==保质期:60==食品添加剂:见包装==包装方式: 包装==品牌: 幸福==系列: 绿豆糕==糕点种类: 绿豆糕==重量(g): 300==口味: 甜味==是否含糖: 含糖==产地: 中国大陆==省份: 安徽省==城市: 宣城市==,,,,,
天猫超市,天猫超市华南站,天猫超市,,广东,广州,广东广州,Better/巧贝特,卖家未填,卖家未填,卖家未填,卖家未填,卖家未填,【天猫超市】印尼进口 巧贝特 年货 巧克力 裹衣花生味 饼干180g,,16,7.9,7.9,32.6,32,132,"1,043",87,15,40755666481,101717810,,点击查看,1900,,,Better/巧贝特,,,,,,
淘宝,冰水雨儿,皇冠卖家,2011/7/18,江苏,南京,江苏南京,宏亚,卖家未填,250,卖家未填,卖家未填,77松塔,台湾进口零食年货 宏亚蜜兰诺77松塔千层酥 14枚约250g 二份包邮,33.60元/500g,16.8,,16.8,28.9,36,62,"1,042",72,208,12312239806,67922714,2015/1/26 19:27,点击查看,2011,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1422271652000&starts=1421666852000&item_id=12312239806&user_tag=337211392&old_quantity=4395&zhichong=true&sold_total_num=16&seller_num_id=544316042&dk=0&title=%CC%A8%CD%E5%BD%F8%BF%DA%C1%E3%CA%B3%C4%EA%BB%F5+%BA%EA%D1%C7%C3%DB%C0%BC%C5%B577%CB%C9%CB%FE%C7%A7%B2%E3%CB%D6+14%C3%B6%D4%BC250g+%B6%FE%B7%DD%B0%FC%D3%CA&sbn=39b911c61f8c8e6deeb5e6b984596a6b&isTKA=false&msc=1,品牌: 宏亚,生产许可证编号:==产品标准号:==厂名:宏亚食品股份有限公司==厂址:桃园县八德市建国路386号==厂家联系方式:0800060515==配料表:面粉、奶油、植物油、白砂糖、奶粉、麦芽糖、杏仁、鸡蛋、淀粉、D-山梨糖醇液（甜味剂）、乳糖、聚葡萄酸、脆米、食盐、乳化剂、食用香料。==储藏方法:请勿置于高温、潮湿或阳光==保质期:365==食品添加剂:无==产品名称:宏亚77松塔饼干==包装方式: 包装==商品条形码: 4710098162837==重量(g): 250==糕点种类: 酥性饼干==品牌: 宏亚==系列: 77松塔==热销系列: 杏仁饼==是否含糖: 含糖==是否为有机食品: 否==产地: 港澳台==港澳台: 台湾省==,,,,,
淘宝,小马进门2008,皇冠卖家,2013/8/30,上海,上海,上海,Dove/德芙,牛奶巧克力,224,卖家未填,卖家未填,卖家未填,创意德芙巧克力礼盒丝滑巧生日快乐情人节春节年货巧克力元旦礼物,107.54元/500g,48.18,39.99,39.99,47.3,22,26,"1,040",41,229,37572157873,106151300,2015/1/22 22:04,点击查看,2013,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1421935475000&starts=1421330675000&item_id=37572157873&user_tag=404320256&old_quantity=1572&zhichong=true&sold_total_num=16&seller_num_id=72969271&dk=0&title=%B4%B4%D2%E2%B5%C2%DC%BD%C7%C9%BF%CB%C1%A6%C0%F1%BA%D0%CB%BF%BB%AC%C7%C9%C9%FA%C8%D5%BF%EC%C0%D6%C7%E9%C8%CB%BD%DA%B4%BA%BD%DA%C4%EA%BB%F5%C7%C9%BF%CB%C1%A6%D4%AA%B5%A9%C0%F1%CE%EF&sbn=8825d7198267d7704f5a818df53ebf20&isTKA=false&msc=1,品牌: 德芙/dove,生产许可证编号:112713010002==产品标准号:==厂名:玛氏食品（中国）有限公司==厂址:北京市怀柔区雁栖经济开发区==厂家联系方式:800-810-0376==配料表:牛奶巧克力（白砂糖，可可液块，可可脂，脱脂乳粉，乳脂肪，乳糖，精炼食用植物油，乳化剂‘大豆磷脂’，食用香料）白砂糖，精炼食用植物油，杏仁酱，全脂乳粉，乳糖，可可粉，食品添加剂，可能含有微量果仁成份==储藏方法:阴凉干燥处保存==保质期:365==食品添加剂:大豆磷脂==产品名称:Dove/德芙混合装==包装方式: 包装==包装种类: 礼盒装==品牌: 德芙/dove==德芙产品目录: 组合装==商品条形码: 69029448==重量(g): 224==巧克力品类: 牛奶巧克力==巧克力价格: 100-200元==是否含糖: 含糖==产地: 中国大陆==省份: 北京==是否含有代可可脂: 否==成分含量: 30%以下==,,,,,
天猫,梓微星食品专营店,天猫卖家,,上海,上海,上海,glico/格力高,卖家未填,56,卖家未填,卖家未填,泡丽可纯正风味混合装,【年货节大促免续重】格力高glico泡丽可 混合装 巧克力抹茶香草,,11.5,,11.5,19.9,52,90,"1,035",396,274,13115149710,67536407,,点击查看,1900,,,品牌:?glico/格力高,生产许可证编号:311213010018==产品标准号:SB/T10402==厂名:上海江崎格力高食品有限公司闵行第二分公司==厂址:上海市闵行区绿春路280号==厂家联系方式:021-63260088==配料表:白砂糖、可可液块、小麦粉、食用植物油、全脂奶粉、可可粉、乳糖、杏仁酱、可可脂、淀粉、食用香料、食用盐、咖啡粉、抹茶粉、==储藏方法:避免日光照射、并置于25摄氏度以下保管==保质期:365 天==包装方式:包装==商品条形码:6901845041316==重量(g):56==糕点种类:威化饼干==品牌:glico/格力高==系列:泡丽可纯正风味混合装==热销系列:其它==是否含糖:含糖==是否为有机食品:否==产地:中国大陆==省份:上海==是否进口:国产==,,,,,
淘宝,洪湖水岸,金牌卖家,2013/5/2,湖北,荆州,湖北荆州,卖家未填,卖家未填,250,卖家未填,卖家未填,卖家未填,传统年货 手工酥京果250G 大京果 雪枣坨 酥香甜润 湖北特产糕点,15.80元/500g,7.9,,7.9,28.7,36,131,"1,035",24,76,36659564035,103880428,2015/1/26 9:29,点击查看,2013,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1422235766000&starts=1421630966000&item_id=36659564035&user_tag=270340096&old_quantity=4819&zhichong=true&sold_total_num=16&seller_num_id=1605575172&dk=0&title=%B4%AB%CD%B3%C4%EA%BB%F5+%CA%D6%B9%A4%CB%D6%BE%A9%B9%FB250G+%B4%F3%BE%A9%B9%FB+%D1%A9%D4%E6%DB%E7+%CB%D6%CF%E3%CC%F0%C8%F3+%BA%FE%B1%B1%CC%D8%B2%FA%B8%E2%B5%E3&sbn=02b8c2c895a18a64878e025ddeec0c34&isTKA=false&msc=1,,生产许可证编号:==产品标准号:==厂名:==厂址:==厂家联系方式:==配料表:==储藏方法:==保质期:30==食品添加剂:==包装方式: 散装==重量(g): 250==产地: 中国大陆==省份: 湖北省==城市: 荆州市==,,,,,
淘宝,huangpei6615118,皇冠卖家,2012/7/24,广东,潮州,广东潮州,华佳威,卖家未填,800,卖家未填,卖家未填,扭结水果硬糖,热卖年货圣诞喜糖果华佳威水果果汁硬糖400g*2袋休闲零食包邮批发,43.25元/500g,69.2,19.9,19.9,39.8,26,52,"1,035",13,76,42527013397,72935049,2015/1/22 20:38,点击查看,2012,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1421930297000&starts=1421325497000&item_id=42527013397&user_tag=471412736&old_quantity=39941&zhichong=true&sold_total_num=16&seller_num_id=744172135&dk=0&title=%C8%C8%C2%F4%C4%EA%BB%F5%CA%A5%B5%AE%CF%B2%CC%C7%B9%FB%BB%AA%BC%D1%CD%FE%CB%AE%B9%FB%B9%FB%D6%AD%D3%B2%CC%C7400g*2%B4%FC%D0%DD%CF%D0%C1%E3%CA%B3%B0%FC%D3%CA%C5%FA%B7%A2&sbn=18756d7dd9f67f3cafa7991e04215ead&isTKA=false&msc=1,品牌: 华佳威,生产许可证编号:QS445113010247==产品标准号:SB/T10019==厂名:广东荣达食品有限公司==厂址:潮州市潮安区庵埠镇霞露南干渠工业区==厂家联系方式:18319826936==配料表:白砂糖 葡萄糖浆 食用盐==储藏方法:放置于干燥的地方，避免阳光直射和高温==保质期:365==食品添加剂:见包装==产品: 喜糖==包装方式: 包装==包装种类: 袋装==重量(g): 800==品牌: 华佳威==系列: 扭结水果硬糖==是否含糖: 含糖==产地: 中国大陆==省份: 广东省==城市: 潮州市==是否为有机食品: 是==,,,,,
天猫,贵格食品专营店,天猫卖家,,广东,广州,广东广州,一邦,卖家未填,250,卖家未填,卖家未填,混装切片,年货一邦水果切片硬糖10-15种口味 250g全国多省免,,39.9,15.9,15.9,32.3,32,65,"1,034",53,150,41852268982,112516825,,点击查看,1900,,,品牌:?一邦,厂名:湖北一邦食品有限公司==厂址:湖北省汉川市华严食品工业园==厂家联系方式:0712-8480922   8480988==配料表:详情包装==储藏方法:常温密封避光保存==保质期:360 天==食品添加剂:详情包装==产品:什锦糖==包装方式:散装==重量(g):250==品牌:一邦==系列:混装切片==产地:中国大陆==省份:湖北省==城市:孝感市==是否为有机食品:是==,,,,,
天猫,冠生园食品旗舰店,天猫卖家,,上海,上海,上海,冠生园,大白兔奶糖,227,卖家未填,卖家未填,大白兔酸奶味奶糖227g,冠生园 官方正品 经典大白兔奶糖 227g袋装酸奶味 零食喜糖年货,"满80元,包邮；满100元,包邮,送10元店铺优惠券",12.9,,12.9,24,43,80,"1,032",422,176,18166138231,103440388,,点击查看,1900,,,品牌:?冠生园,生产许可证编号:310413010006==产品标准号:SB/T 10022(胶质性奶糖）==厂名:上海冠生园食品有限公司==厂址:上海市徐汇区漕宝路220号==厂家联系方式:021-62715060==配料表:液体麦芽糖、白砂糖、全脂乳粉、奶油、脱脂奶粉、乳酸菌、食品添加剂（明胶、柠檬酸）、食用糯米纸（食用淀粉、水、单硬脂酸甘油脂）==储藏方法:请存于阴凉干燥处，避免阳光直接照射==保质期:540 天==食品添加剂:食用明胶、柠檬酸==产品名称:冠生园 大白兔酸奶味奶糖2...==产品:奶糖==包装方式:包装==包装种类:袋装==重量(g):227==品牌:冠生园==系列:大白兔酸奶味奶糖227g==特产品类:大白兔奶糖==是否含糖:含糖==产地:中国大陆==省份:上海==口味:酸奶味==是否为有机食品:否==,,,,,
天猫,独秀食品专营店,天猫卖家,,陕西,西安,陕西西安,GOLDEN CROWN/金冠,卖家未填,500,卖家未填,卖家未填,黑糖话梅糖(硬糖）500g散装,金冠黑糖话梅糖 话梅糖500g婚庆喜糖糖果年货零食 26省包邮,,28.3,25.8,25.8,41.3,25,40,"1,032",232,116,22473980491,69492228,,点击查看,1900,,,品牌:?金冠,生产许可证编号:350513010124==产品标准号:SB/T 10018==厂名:金冠（中国）食品有限公司==厂址:晋江市新塘街道湖格工业区==厂家联系方式:400-6768-999==配料表:白砂糖.赤砂糖.葡萄糖浆.话梅干.奶油.炼乳.食盐.食品添加剂（磷脂）.==储藏方法:阴凉干燥处==保质期:365 天==食品添加剂:磷脂==产品名称:金冠 黑糖话梅糖(硬糖）5...==产品:喜糖==包装方式:散装==重量(g):500==品牌:金冠==系列:黑糖话梅糖(硬糖）500g散装==是否含糖:含糖==产地:中国大陆==省份:福建省==城市:泉州市==口味:黑糖话梅味==是否为有机食品:否==,,,,,
淘宝,忆爱宝贝,皇冠卖家,2011/1/22,云南,昆明,云南昆明,卖家未填,卖家未填,500,卖家未填,卖家未填,卖家未填,2个包邮云南特产传统小吃 红糖年糕 糯米 切糕 软糯可口 年货必备,10.00元/500g,10,,10,24.5,42,103,"1,030",44,285,21987956545,64592665,2015/1/25 17:27,点击查看,2011,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1422178059000&starts=1421573259000&item_id=21987956545&user_tag=504983552&old_quantity=1834&zhichong=true&sold_total_num=16&seller_num_id=200577100&dk=0&title=2%B8%F6%B0%FC%D3%CA%D4%C6%C4%CF%CC%D8%B2%FA%B4%AB%CD%B3%D0%A1%B3%D4+%BA%EC%CC%C7%C4%EA%B8%E2+%C5%B4%C3%D7+%C7%D0%B8%E2+%C8%ED%C5%B4%BF%C9%BF%DA+%C4%EA%BB%F5%B1%D8%B1%B8&sbn=1545bc33b5754e8ed49468c3a0382720&isTKA=false&msc=1,,生产许可证编号:==产品标准号:==厂名:==厂址:==厂家联系方式:==配料表:==储藏方法:==保质期:==食品添加剂:==包装方式: 散装==重量(g): 500==产地: 中国大陆==省份: 云南省==城市: 红河哈尼族彝族自治州==,,,,,
淘宝,黑玫瑰_blackpeony,不到心级,2007/5/10,浙江,杭州,浙江杭州,DANISA/皇冠,卖家未填,90,卖家未填,卖家未填,曲奇饼,玫瑰美食屋进口零食品丹麦皇冠纯手工曲奇90g好吃的年货休闲小吃,55.00元/500g,9.9,,9.9,12.9,80,104,"1,030",,,18510005295,34477525,2015/1/28 8:52,点击查看,2007,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1422406329000&starts=1421801529000&item_id=18510005295&user_tag=471429136&old_quantity=1368&zhichong=true&sold_total_num=16&seller_num_id=61030229&dk=0&title=%C3%B5%B9%E5%C3%C0%CA%B3%CE%DD%BD%F8%BF%DA%C1%E3%CA%B3%C6%B7%B5%A4%C2%F3%BB%CA%B9%DA%B4%BF%CA%D6%B9%A4%C7%FA%C6%E690g%BA%C3%B3%D4%B5%C4%C4%EA%BB%F5%D0%DD%CF%D0%D0%A1%B3%D4&sbn=baa249f91b92f048924ee96c8dd82655&isTKA=false&msc=1,品牌: DANISA/皇冠,生产许可证编号:==产品标准号:==厂名:尤益嘉（上海）食品商贸有限==厂址:上海市沪南路2888弄1号楼2楼==厂家联系方式:021-58128934==配料表:面粉 牛油 白砂糖 鸡蛋 椰子粉==储藏方法:放置于阴凉干燥处==保质期:540==食品添加剂:膨松剂 香兰素==产品名称:Danisa/丹麦皇冠曲奇饼==包装方式: 包装==商品条形码: 8996001303764==重量(g): 90==糕点种类: 曲奇饼干==品牌: DANISA/皇冠==系列: 曲奇饼==热销系列: 其它==是否含糖: 含糖==是否为有机食品: 否==产地: 印尼==口味: 原味 巧克力味 其他==,,,,,
淘宝,水灵冰果0096,皇冠卖家,2013/12/19,广西,柳州,广西柳州,Oishi/上好佳,卖家未填,360,卖家未填,卖家未填,鲜虾片,【包邮】上好佳口味大集合40袋/20味年货小零食礼品（6-10g系列）,27.75元/500g,19.98,18.38,18.38,25.7,40,56,"1,029",80,139,40300447832,108077184,2015/1/24 20:27,点击查看,2013,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1422102461000&starts=1421497661000&item_id=40300447832&user_tag=337457152&old_quantity=49698&zhichong=true&sold_total_num=16&seller_num_id=524909069&dk=0&title=%A1%BE%B0%FC%D3%CA%A1%BF%C9%CF%BA%C3%BC%D1%BF%DA%CE%B6%B4%F3%BC%AF%BA%CF40%B4%FC%2F20%CE%B6%C4%EA%BB%F5%D0%A1%C1%E3%CA%B3%C0%F1%C6%B7%A3%A86-10g%CF%B5%C1%D0%A3%A9&sbn=9eb4b7b4b48da7b2b36128ffba16aad8&isTKA=false&msc=1,品牌: Oishi/上好佳,生产许可证编号:311812010033==产品标准号:==厂名:上好佳(中国)有限公司==厂址:上海市青浦区徐泾镇沪青平公路2277号==厂家联系方式:021-59898588==配料表:马铃薯，植物油，调味料==储藏方法:常温==保质期:270==食品添加剂:食用香精香料==产品名称:上好佳鲜虾片18g==包装方式: 包装==品牌: Oishi/上好佳==系列: 鲜虾片==商品条形码: 6909409023020==膨化食品种类: 虾片==重量(g): 360==同城服务: 同城物流送货上门==是否含糖: 含糖==是否为有机食品: 是==产地: 中国大陆==省份: 上海==,,,,,
天猫,梓微星食品专营店,天猫卖家,,上海,上海,上海,glico/格力高,卖家未填,48,卖家未填,卖家未填,扁桃仁脆巧克力,【年货节大促免续重】格力高glico 百奇扁桃仁脆 巧克力 饼干 48g,,7.7,7.6,7.6,28.5,36,135,"1,026",307,180,13109661516,67536407,,点击查看,1900,,,品牌:?glico/格力高,生产许可证编号:311208010004==产品标准号:GB/T20980==厂名:上海江崎格力高食品有限公司闵行第一分公司==厂址:上海市闵行区中屏路8号==厂家联系方式:021-63260088==配料表:小麦粉、白砂糖、可可液块、食用植物油、全脂奶粉、米脆、扁桃仁、花生、可可脂、麦淇淋、炼乳、食用香料、食用盐、酵母==储藏方法:请避免直射阳光、高温、多湿环境、在凉爽场所保管==保质期:365 天==包装方式:包装==商品条形码:6901845010206==重量(g):48==糕点种类:其他/other==品牌:glico/格力高==系列:扁桃仁脆巧克力==热销系列:其它==是否含糖:含糖==是否为有机食品:否==产地:中国大陆==省份:上海==是否进口:国产==,,,,,
淘宝,今朝醉大饿极,皇冠卖家,2013/5/20,福建,泉州,福建泉州,鑫惠丰,卖家未填,500,卖家未填,卖家未填,卖家未填,鑫惠丰花生酥休闲零食批发年货特产小吃传统糕点点心早餐饼干500g,60.00元/500g,60,16.8,16.8,33.1,31,61,"1,025",98,176,42846160954,104262239,2015/1/27 10:00,点击查看,2013,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1422324000000&starts=1421719200000&item_id=42846160954&user_tag=471601152&old_quantity=3000&zhichong=true&sold_total_num=16&seller_num_id=1701995260&dk=0&title=%F6%CE%BB%DD%B7%E1%BB%A8%C9%FA%CB%D6%D0%DD%CF%D0%C1%E3%CA%B3%C5%FA%B7%A2%C4%EA%BB%F5%CC%D8%B2%FA%D0%A1%B3%D4%B4%AB%CD%B3%B8%E2%B5%E3%B5%E3%D0%C4%D4%E7%B2%CD%B1%FD%B8%C9500g&sbn=6f64251a154bb6627a0016b521c111f6&isTKA=false&msc=1,品牌: 鑫惠丰,生产许可证编号:350524010338==产品标准号:GB/T20981==厂名:惠安县鑫惠丰食品厂==厂址:惠安县洛阳镇屿头村==厂家联系方式:4000505488==配料表:小麦粉，白砂糖，肉松，大豆油，麦芽糖浆、食用盐==储藏方法:常温下贮存，避免放在日照、高温及潮湿处==保质期:180==食品添加剂:见包装==包装方式: 包装==品牌: 鑫惠丰==糕点种类: 其他/other==重量(g): 500==口味: 甜味==是否含糖: 含糖==是否为有机食品: 否==产地: 中国大陆==省份: 福建省==城市: 泉州市==,,,,,
